0,Content ID,Type_x,Datetime,Sentiment,Score,Unnamed: 0,User ID,Type_y,Category,URL
14534,e3bb5693-091c-47de-b4b7-78e28b5fbb98,disgust,20-09-2020,negative,0,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14524,e3bb5693-091c-47de-b4b7-78e28b5fbb98,dislike,15-12-2020,negative,10,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14533,e3bb5693-091c-47de-b4b7-78e28b5fbb98,dislike,21-04-2021,negative,10,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14516,e3bb5693-091c-47de-b4b7-78e28b5fbb98,scared,03-12-2020,negative,15,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14521,e3bb5693-091c-47de-b4b7-78e28b5fbb98,scared,23-05-2021,negative,15,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14541,e3bb5693-091c-47de-b4b7-78e28b5fbb98,scared,19-04-2021,negative,15,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14545,e3bb5693-091c-47de-b4b7-78e28b5fbb98,scared,17-06-2021,negative,15,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14546,e3bb5693-091c-47de-b4b7-78e28b5fbb98,scared,13-12-2020,negative,15,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14539,e3bb5693-091c-47de-b4b7-78e28b5fbb98,interested,14-07-2020,positive,30,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14547,e3bb5693-091c-47de-b4b7-78e28b5fbb98,interested,29-12-2020,positive,30,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14549,e3bb5693-091c-47de-b4b7-78e28b5fbb98,interested,01-04-2021,positive,30,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14531,e3bb5693-091c-47de-b4b7-78e28b5fbb98,peeking,07-01-2021,neutral,35,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14517,e3bb5693-091c-47de-b4b7-78e28b5fbb98,cherish,14-01-2021,positive,70,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14542,e3bb5693-091c-47de-b4b7-78e28b5fbb98,cherish,10-12-2020,positive,70,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14526,e3bb5693-091c-47de-b4b7-78e28b5fbb98,hate,31-05-2021,negative,5,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14544,e3bb5693-091c-47de-b4b7-78e28b5fbb98,hate,20-04-2021,negative,5,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14551,e3bb5693-091c-47de-b4b7-78e28b5fbb98,hate,17-12-2020,negative,5,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14514,e3bb5693-091c-47de-b4b7-78e28b5fbb98,love,03-02-2021,positive,65,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14530,e3bb5693-091c-47de-b4b7-78e28b5fbb98,love,31-12-2020,positive,65,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14550,e3bb5693-091c-47de-b4b7-78e28b5fbb98,love,10-11-2020,positive,65,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14553,e3bb5693-091c-47de-b4b7-78e28b5fbb98,love,24-08-2020,positive,65,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14519,e3bb5693-091c-47de-b4b7-78e28b5fbb98,indifferent,27-06-2020,neutral,20,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14532,e3bb5693-091c-47de-b4b7-78e28b5fbb98,indifferent,04-12-2020,neutral,20,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14520,e3bb5693-091c-47de-b4b7-78e28b5fbb98,super love,05-06-2021,positive,75,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14537,e3bb5693-091c-47de-b4b7-78e28b5fbb98,super love,23-08-2020,positive,75,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14510,e3bb5693-091c-47de-b4b7-78e28b5fbb98,intrigued,05-09-2020,positive,45,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14511,e3bb5693-091c-47de-b4b7-78e28b5fbb98,intrigued,02-06-2021,positive,45,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14518,e3bb5693-091c-47de-b4b7-78e28b5fbb98,intrigued,04-07-2020,positive,45,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14523,e3bb5693-091c-47de-b4b7-78e28b5fbb98,intrigued,18-02-2021,positive,45,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14548,e3bb5693-091c-47de-b4b7-78e28b5fbb98,intrigued,02-11-2020,positive,45,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14513,e3bb5693-091c-47de-b4b7-78e28b5fbb98,worried,21-04-2021,negative,12,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14515,e3bb5693-091c-47de-b4b7-78e28b5fbb98,worried,11-11-2020,negative,12,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14522,e3bb5693-091c-47de-b4b7-78e28b5fbb98,worried,02-04-2021,negative,12,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14525,e3bb5693-091c-47de-b4b7-78e28b5fbb98,worried,20-02-2021,negative,12,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14528,e3bb5693-091c-47de-b4b7-78e28b5fbb98,like,27-06-2020,positive,50,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14535,e3bb5693-091c-47de-b4b7-78e28b5fbb98,like,17-05-2021,positive,50,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14538,e3bb5693-091c-47de-b4b7-78e28b5fbb98,like,18-09-2020,positive,50,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14527,e3bb5693-091c-47de-b4b7-78e28b5fbb98,heart,08-08-2020,positive,60,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14543,e3bb5693-091c-47de-b4b7-78e28b5fbb98,heart,06-04-2021,positive,60,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14512,e3bb5693-091c-47de-b4b7-78e28b5fbb98,want,22-07-2020,positive,70,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14536,e3bb5693-091c-47de-b4b7-78e28b5fbb98,want,22-08-2020,positive,70,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14540,e3bb5693-091c-47de-b4b7-78e28b5fbb98,want,22-02-2021,positive,70,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14552,e3bb5693-091c-47de-b4b7-78e28b5fbb98,want,14-08-2020,positive,70,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14509,e3bb5693-091c-47de-b4b7-78e28b5fbb98,adore,20-11-2020,positive,72,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14529,e3bb5693-091c-47de-b4b7-78e28b5fbb98,adore,18-11-2020,positive,72,561,d1a89d23-7d17-4949-9e1a-637317141f3d,photo,education,https://socialbuzz.cdn.com/content/storage/e3bb5693-091c-47de-b4b7-78e28b5fbb98
14559,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,disgust,27-10-2020,negative,0,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14570,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,disgust,16-08-2020,negative,0,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14571,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,disgust,01-04-2021,negative,0,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14576,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,disgust,30-06-2020,negative,0,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14578,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,dislike,14-08-2020,negative,10,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14584,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,dislike,12-01-2021,negative,10,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14585,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,dislike,10-07-2020,negative,10,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14573,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,scared,06-04-2021,negative,15,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14554,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,interested,07-06-2021,positive,30,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14562,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,interested,01-07-2020,positive,30,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14581,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,interested,13-09-2020,positive,30,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14568,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,peeking,06-11-2020,neutral,35,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14572,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,peeking,28-02-2021,neutral,35,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14577,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,peeking,01-02-2021,neutral,35,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14580,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,peeking,28-05-2021,neutral,35,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14565,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,cherish,24-07-2020,positive,70,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14556,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,hate,13-12-2020,negative,5,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14566,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,love,02-02-2021,positive,65,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14557,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,indifferent,14-09-2020,neutral,20,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14558,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,indifferent,18-01-2021,neutral,20,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14563,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,intrigued,04-09-2020,positive,45,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14564,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,intrigued,22-11-2020,positive,45,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14579,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,intrigued,02-03-2021,positive,45,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14555,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,worried,24-01-2021,negative,12,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14569,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,worried,18-07-2020,negative,12,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14582,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,worried,18-09-2020,negative,12,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14583,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,worried,20-01-2021,negative,12,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14567,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,like,07-01-2021,positive,50,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14574,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,heart,05-06-2021,positive,60,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14575,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,want,11-11-2020,positive,70,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14560,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,adore,06-11-2020,positive,72,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14561,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,adore,29-10-2020,positive,72,562,0f21b6d6-7be6-484c-9698-d851ad7d43c5,audio,technology,https://socialbuzz.cdn.com/content/storage/d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0
14597,36bd1711-92f6-4240-8ac5-21df845abe86,disgust,20-07-2020,negative,0,563,4cbd005f-69d5-4a83-9947-7009f69c0e7d,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86
14590,36bd1711-92f6-4240-8ac5-21df845abe86,dislike,17-08-2020,negative,10,563,4cbd005f-69d5-4a83-9947-7009f69c0e7d,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86
14600,36bd1711-92f6-4240-8ac5-21df845abe86,dislike,08-05-2021,negative,10,563,4cbd005f-69d5-4a83-9947-7009f69c0e7d,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86
14601,36bd1711-92f6-4240-8ac5-21df845abe86,scared,16-04-2021,negative,15,563,4cbd005f-69d5-4a83-9947-7009f69c0e7d,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86
14602,36bd1711-92f6-4240-8ac5-21df845abe86,scared,18-12-2020,negative,15,563,4cbd005f-69d5-4a83-9947-7009f69c0e7d,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86
14608,36bd1711-92f6-4240-8ac5-21df845abe86,scared,21-01-2021,negative,15,563,4cbd005f-69d5-4a83-9947-7009f69c0e7d,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86
14615,36bd1711-92f6-4240-8ac5-21df845abe86,scared,01-03-2021,negative,15,563,4cbd005f-69d5-4a83-9947-7009f69c0e7d,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86
14588,36bd1711-92f6-4240-8ac5-21df845abe86,interested,29-09-2020,positive,30,563,4cbd005f-69d5-4a83-9947-7009f69c0e7d,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86
14596,36bd1711-92f6-4240-8ac5-21df845abe86,interested,09-08-2020,positive,30,563,4cbd005f-69d5-4a83-9947-7009f69c0e7d,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86
14598,36bd1711-92f6-4240-8ac5-21df845abe86,interested,23-02-2021,positive,30,563,4cbd005f-69d5-4a83-9947-7009f69c0e7d,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86
14604,36bd1711-92f6-4240-8ac5-21df845abe86,interested,17-01-2021,positive,30,563,4cbd005f-69d5-4a83-9947-7009f69c0e7d,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86
14610,36bd1711-92f6-4240-8ac5-21df845abe86,interested,20-10-2020,positive,30,563,4cbd005f-69d5-4a83-9947-7009f69c0e7d,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86
14593,36bd1711-92f6-4240-8ac5-21df845abe86,peeking,06-09-2020,neutral,35,563,4cbd005f-69d5-4a83-9947-7009f69c0e7d,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86
14618,36bd1711-92f6-4240-8ac5-21df845abe86,peeking,27-04-2021,neutral,35,563,4cbd005f-69d5-4a83-9947-7009f69c0e7d,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86
14587,36bd1711-92f6-4240-8ac5-21df845abe86,cherish,03-08-2020,positive,70,563,4cbd005f-69d5-4a83-9947-7009f69c0e7d,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86
14617,36bd1711-92f6-4240-8ac5-21df845abe86,cherish,02-05-2021,positive,70,563,4cbd005f-69d5-4a83-9947-7009f69c0e7d,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86
14594,36bd1711-92f6-4240-8ac5-21df845abe86,hate,03-02-2021,negative,5,563,4cbd005f-69d5-4a83-9947-7009f69c0e7d,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86
14607,36bd1711-92f6-4240-8ac5-21df845abe86,hate,03-05-2021,negative,5,563,4cbd005f-69d5-4a83-9947-7009f69c0e7d,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86
14603,36bd1711-92f6-4240-8ac5-21df845abe86,love,12-10-2020,positive,65,563,4cbd005f-69d5-4a83-9947-7009f69c0e7d,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86
14586,36bd1711-92f6-4240-8ac5-21df845abe86,indifferent,14-09-2020,neutral,20,563,4cbd005f-69d5-4a83-9947-7009f69c0e7d,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86
14611,36bd1711-92f6-4240-8ac5-21df845abe86,super love,20-09-2020,positive,75,563,4cbd005f-69d5-4a83-9947-7009f69c0e7d,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86
14595,36bd1711-92f6-4240-8ac5-21df845abe86,intrigued,08-04-2021,positive,45,563,4cbd005f-69d5-4a83-9947-7009f69c0e7d,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86
14620,36bd1711-92f6-4240-8ac5-21df845abe86,intrigued,23-05-2021,positive,45,563,4cbd005f-69d5-4a83-9947-7009f69c0e7d,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86
14592,36bd1711-92f6-4240-8ac5-21df845abe86,worried,26-09-2020,negative,12,563,4cbd005f-69d5-4a83-9947-7009f69c0e7d,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86
14605,36bd1711-92f6-4240-8ac5-21df845abe86,worried,10-11-2020,negative,12,563,4cbd005f-69d5-4a83-9947-7009f69c0e7d,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86
14613,36bd1711-92f6-4240-8ac5-21df845abe86,worried,14-01-2021,negative,12,563,4cbd005f-69d5-4a83-9947-7009f69c0e7d,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86
14616,36bd1711-92f6-4240-8ac5-21df845abe86,worried,13-09-2020,negative,12,563,4cbd005f-69d5-4a83-9947-7009f69c0e7d,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86
14606,36bd1711-92f6-4240-8ac5-21df845abe86,like,17-12-2020,positive,50,563,4cbd005f-69d5-4a83-9947-7009f69c0e7d,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86
14609,36bd1711-92f6-4240-8ac5-21df845abe86,like,01-02-2021,positive,50,563,4cbd005f-69d5-4a83-9947-7009f69c0e7d,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86
14589,36bd1711-92f6-4240-8ac5-21df845abe86,heart,01-06-2021,positive,60,563,4cbd005f-69d5-4a83-9947-7009f69c0e7d,GIF,technology,https://socialbuzz.cdn.com/content/storage/36bd1711-92f6-4240-8ac5-21df845abe86
