0,Content ID,Type,Datetime,Sentiment,Score
15768,0f254679-b92b-4a2c-84b0-ba6f84f59a33,hate,18-03-2021,negative,5
15784,26a2a058-3806-42ef-b1e4-24c6b64f9bdb,hate,26-08-2020,negative,5
15801,26a2a058-3806-42ef-b1e4-24c6b64f9bdb,hate,01-02-2021,negative,5
15810,b62831cc-7447-465b-9c58-1fc659b17310,hate,25-04-2021,negative,5
15817,b62831cc-7447-465b-9c58-1fc659b17310,hate,05-07-2020,negative,5
15830,b62831cc-7447-465b-9c58-1fc659b17310,hate,07-07-2020,negative,5
15836,b62831cc-7447-465b-9c58-1fc659b17310,hate,28-06-2020,negative,5
15849,b62831cc-7447-465b-9c58-1fc659b17310,hate,18-05-2021,negative,5
15852,2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048,hate,11-12-2020,negative,5
15860,2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048,hate,17-05-2021,negative,5
15877,f9c0a47d-c96d-4457-a1be-aa7642ea38c1,hate,31-03-2021,negative,5
15885,f9c0a47d-c96d-4457-a1be-aa7642ea38c1,hate,21-06-2020,negative,5
15897,f9c0a47d-c96d-4457-a1be-aa7642ea38c1,hate,28-07-2020,negative,5
15903,f9c0a47d-c96d-4457-a1be-aa7642ea38c1,hate,29-05-2021,negative,5
15907,b3c0379a-b71a-4f6f-9fde-ceb636739633,hate,27-08-2020,negative,5
15913,b3c0379a-b71a-4f6f-9fde-ceb636739633,hate,24-04-2021,negative,5
15930,b3c0379a-b71a-4f6f-9fde-ceb636739633,hate,04-06-2021,negative,5
15946,af8ab833-e28c-4451-b7f6-83f3953d556b,hate,29-01-2021,negative,5
15960,00d0cdf9-5919-4102-bf84-ebde253c3cd2,hate,22-08-2020,negative,5
15971,00d0cdf9-5919-4102-bf84-ebde253c3cd2,hate,30-12-2020,negative,5
15979,00d0cdf9-5919-4102-bf84-ebde253c3cd2,hate,23-06-2020,negative,5
15992,00d0cdf9-5919-4102-bf84-ebde253c3cd2,hate,05-07-2020,negative,5
16016,87bf6cd4-f955-418b-aa84-9bfffcb4abeb,hate,25-01-2021,negative,5
16030,87bf6cd4-f955-418b-aa84-9bfffcb4abeb,hate,09-07-2020,negative,5
16043,80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,hate,18-05-2021,negative,5
16048,80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,hate,11-02-2021,negative,5
16068,baadf2d9-ab5b-458d-a3cf-37c39a69be50,hate,05-07-2020,negative,5
16078,baadf2d9-ab5b-458d-a3cf-37c39a69be50,hate,09-07-2020,negative,5
16080,baadf2d9-ab5b-458d-a3cf-37c39a69be50,hate,06-10-2020,negative,5
16117,cc253c91-6df6-4de5-ab4e-6d1127620fd6,hate,08-12-2020,negative,5
16136,cc253c91-6df6-4de5-ab4e-6d1127620fd6,hate,17-03-2021,negative,5
16142,cc253c91-6df6-4de5-ab4e-6d1127620fd6,hate,10-11-2020,negative,5
16180,0c6e8e2a-7692-4490-b545-f76b0d06697a,hate,26-11-2020,negative,5
16188,0c6e8e2a-7692-4490-b545-f76b0d06697a,hate,31-05-2021,negative,5
16195,0c6e8e2a-7692-4490-b545-f76b0d06697a,hate,04-02-2021,negative,5
16201,0c6e8e2a-7692-4490-b545-f76b0d06697a,hate,19-05-2021,negative,5
16214,9476189c-8342-489e-985c-81de9320f527,hate,01-02-2021,negative,5
16234,d539c60f-9967-44b0-a11e-26d5dfa43884,hate,05-10-2020,negative,5
16246,d539c60f-9967-44b0-a11e-26d5dfa43884,hate,15-05-2021,negative,5
16271,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,hate,19-11-2020,negative,5
16295,140a5163-66d8-4a11-8d4e-a670483bb852,hate,26-05-2021,negative,5
16298,140a5163-66d8-4a11-8d4e-a670483bb852,hate,25-08-2020,negative,5
16324,140a5163-66d8-4a11-8d4e-a670483bb852,hate,12-04-2021,negative,5
16384,efda0319-e547-484a-84b5-c5041a57502c,hate,22-08-2020,negative,5
16401,efda0319-e547-484a-84b5-c5041a57502c,hate,30-03-2021,negative,5
16420,a881e5c8-4f16-4823-85a8-c595fe220385,hate,29-12-2020,negative,5
16462,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,hate,01-09-2020,negative,5
16489,c2fbcf27-369b-4385-925a-ca2eca1403c1,hate,28-12-2020,negative,5
16528,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,hate,12-12-2020,negative,5
16544,431c5aac-aa89-41e0-99e0-92d237ca9408,hate,15-10-2020,negative,5
16551,d0f8e229-c57e-460c-a08f-59672c606151,hate,28-10-2020,negative,5
16580,6a30164f-28c3-4d10-b928-66585a85cbb5,hate,29-03-2021,negative,5
16597,2387f014-e650-4df6-8daf-a9d863c10c7e,hate,08-10-2020,negative,5
16599,bead7e6d-0e1f-489d-81b2-d006a67b5b33,hate,01-04-2021,negative,5
16604,bead7e6d-0e1f-489d-81b2-d006a67b5b33,hate,27-12-2020,negative,5
16647,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,hate,02-12-2020,negative,5
16654,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,hate,01-12-2020,negative,5
16731,5b71c62f-2c89-4d19-991f-65fedd0b52fd,hate,05-07-2020,negative,5
16745,d624685f-99a7-4aee-902b-283f5cf85ada,hate,31-07-2020,negative,5
16753,d624685f-99a7-4aee-902b-283f5cf85ada,hate,22-04-2021,negative,5
16757,d624685f-99a7-4aee-902b-283f5cf85ada,hate,21-03-2021,negative,5
16775,965a00aa-3037-4ea6-b6be-26f6fbee029e,hate,19-04-2021,negative,5
16778,965a00aa-3037-4ea6-b6be-26f6fbee029e,hate,04-12-2020,negative,5
16801,84a81261-6334-4ba5-978d-26a45d28a44f,hate,06-05-2021,negative,5
16803,84a81261-6334-4ba5-978d-26a45d28a44f,hate,04-01-2021,negative,5
16809,84a81261-6334-4ba5-978d-26a45d28a44f,hate,04-06-2021,negative,5
16818,84a81261-6334-4ba5-978d-26a45d28a44f,hate,17-08-2020,negative,5
16823,84a81261-6334-4ba5-978d-26a45d28a44f,hate,08-04-2021,negative,5
16834,595037a5-5e9a-42f6-8f50-a55827dc41ac,hate,23-04-2021,negative,5
16885,28b8c278-a125-4295-98dd-5f8d45c3200b,hate,29-04-2021,negative,5
16887,e1792fe6-28e0-49fc-8b01-0e027461d8b5,hate,18-06-2020,negative,5
16893,e1792fe6-28e0-49fc-8b01-0e027461d8b5,hate,12-11-2020,negative,5
16917,e1792fe6-28e0-49fc-8b01-0e027461d8b5,hate,21-06-2020,negative,5
16926,e1792fe6-28e0-49fc-8b01-0e027461d8b5,hate,15-01-2021,negative,5
16932,0c91753a-0bb4-4b77-a919-96c2f998ad91,hate,24-02-2021,negative,5
16986,fd0a3090-6b89-4c4e-9192-1aa4db213a3e,hate,31-12-2020,negative,5
17020,9a25d0c6-1134-41d2-abc4-e893c41363bc,hate,19-01-2021,negative,5
17065,2f5dd79a-8884-4086-ab6f-00b3bea9d366,hate,11-08-2020,negative,5
17068,2f5dd79a-8884-4086-ab6f-00b3bea9d366,hate,27-03-2021,negative,5
17094,d86a1ec9-a883-44f8-b1ad-2a182c741fe7,hate,11-05-2021,negative,5
17118,dfaed54d-123d-46c6-8a86-dd11c30e4ca3,hate,09-03-2021,negative,5
17166,18cb1ce7-fb66-4a56-8042-e38c9593ade1,hate,31-08-2020,negative,5
17170,18cb1ce7-fb66-4a56-8042-e38c9593ade1,hate,20-10-2020,negative,5
17183,18cb1ce7-fb66-4a56-8042-e38c9593ade1,hate,12-01-2021,negative,5
17196,d0c1d7f4-7735-49a9-ab6b-2cdb2338a609,hate,11-09-2020,negative,5
17224,d0c1d7f4-7735-49a9-ab6b-2cdb2338a609,hate,26-03-2021,negative,5
17232,d0c1d7f4-7735-49a9-ab6b-2cdb2338a609,hate,18-10-2020,negative,5
17258,781383dc-f5ff-4d62-87df-c3557f5eced9,hate,26-12-2020,negative,5
17271,efffd88f-7ddb-4579-bbf2-e3d248c122b4,hate,15-10-2020,negative,5
17313,f9e9544e-16b5-416f-9aec-80a723d1e64c,hate,09-08-2020,negative,5
17314,f9e9544e-16b5-416f-9aec-80a723d1e64c,hate,17-03-2021,negative,5
17318,f9e9544e-16b5-416f-9aec-80a723d1e64c,hate,11-04-2021,negative,5
17320,43830153-4c89-4502-a7f7-bedbc08cf903,hate,22-07-2020,negative,5
17323,43830153-4c89-4502-a7f7-bedbc08cf903,hate,20-11-2020,negative,5
17344,43ea5509-7ff1-4150-b263-d5eac9d6f69f,hate,18-07-2020,negative,5
17346,43ea5509-7ff1-4150-b263-d5eac9d6f69f,hate,25-11-2020,negative,5
17360,7cbe1ddf-f81e-4597-be11-420b4dd815dd,hate,28-04-2021,negative,5
17372,7cbe1ddf-f81e-4597-be11-420b4dd815dd,hate,05-12-2020,negative,5
17375,aafa015b-7447-421e-91bb-b64720402d9e,hate,18-08-2020,negative,5
17384,aafa015b-7447-421e-91bb-b64720402d9e,hate,11-01-2021,negative,5
17401,72167d71-578d-428f-af6d-5a8a92e677af,hate,10-05-2021,negative,5
17445,b0dd04df-83a1-470f-80ad-bb173a5e44bc,hate,26-06-2020,negative,5
17461,b0dd04df-83a1-470f-80ad-bb173a5e44bc,hate,05-08-2020,negative,5
17478,5f87a730-589d-48fb-ab94-e69274d7b89e,hate,22-06-2020,negative,5
17491,e221de96-8536-4782-8281-f9cda62f3c81,hate,09-07-2020,negative,5
17492,e221de96-8536-4782-8281-f9cda62f3c81,hate,19-10-2020,negative,5
17493,e221de96-8536-4782-8281-f9cda62f3c81,hate,15-09-2020,negative,5
17503,e221de96-8536-4782-8281-f9cda62f3c81,hate,02-05-2021,negative,5
17519,09f5578e-6cf1-4e80-b102-7aae7b9d5d67,hate,13-08-2020,negative,5
17530,bfeb6117-9179-469d-9ea8-8f41a251a5fc,hate,14-08-2020,negative,5
17542,bfeb6117-9179-469d-9ea8-8f41a251a5fc,hate,30-12-2020,negative,5
17543,bfeb6117-9179-469d-9ea8-8f41a251a5fc,hate,10-08-2020,negative,5
17561,bfeb6117-9179-469d-9ea8-8f41a251a5fc,hate,27-08-2020,negative,5
17579,1287b5c5-604b-462b-bf77-e64a8e89739e,hate,12-09-2020,negative,5
17622,f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,hate,12-03-2021,negative,5
17632,f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,hate,16-08-2020,negative,5
17633,a6cace19-96eb-40b3-b6fb-2a1a4e444dde,hate,27-03-2021,negative,5
17637,a6cace19-96eb-40b3-b6fb-2a1a4e444dde,hate,19-01-2021,negative,5
17658,a6cace19-96eb-40b3-b6fb-2a1a4e444dde,hate,01-11-2020,negative,5
17664,a6cace19-96eb-40b3-b6fb-2a1a4e444dde,hate,10-06-2021,negative,5
17692,1b7d1f70-21dd-483b-b395-e15f4c2368f1,hate,23-05-2021,negative,5
17723,27e2cea3-b408-4e66-801b-29fdf7c03b05,hate,18-06-2021,negative,5
17756,c6616e7c-f815-46d0-9b1d-d7ea977f5d32,hate,09-02-2021,negative,5
17762,846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,hate,26-11-2020,negative,5
17766,846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,hate,02-01-2021,negative,5
17773,846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,hate,21-10-2020,negative,5
17817,3fc1f583-ce7e-4cfe-b891-d16976953fda,hate,03-07-2020,negative,5
17827,5d3d5107-2404-4fb8-a9b6-3c8428492f64,hate,28-10-2020,negative,5
17840,5d3d5107-2404-4fb8-a9b6-3c8428492f64,hate,18-03-2021,negative,5
17856,5d3d5107-2404-4fb8-a9b6-3c8428492f64,hate,04-09-2020,negative,5
17858,46c69019-89b5-4a13-9b8a-2942ca22837f,hate,26-08-2020,negative,5
17860,46c69019-89b5-4a13-9b8a-2942ca22837f,hate,27-11-2020,negative,5
17916,6b2db46f-f733-4b56-af09-0ed7bb232ed4,hate,19-01-2021,negative,5
17919,6b2db46f-f733-4b56-af09-0ed7bb232ed4,hate,03-06-2021,negative,5
17922,6b2db46f-f733-4b56-af09-0ed7bb232ed4,hate,02-07-2020,negative,5
17949,461cb0ce-0b43-4f13-a8bd-847fc6428c6c,hate,09-12-2020,negative,5
17951,461cb0ce-0b43-4f13-a8bd-847fc6428c6c,hate,10-09-2020,negative,5
17990,7df4b13f-c41a-4c81-88fb-213a6a96acc5,hate,16-03-2021,negative,5
17992,7df4b13f-c41a-4c81-88fb-213a6a96acc5,hate,17-09-2020,negative,5
18008,7df4b13f-c41a-4c81-88fb-213a6a96acc5,hate,05-07-2020,negative,5
18033,7df08397-b59a-4973-8c62-fc5d4c36c08a,hate,23-05-2021,negative,5
18048,7df08397-b59a-4973-8c62-fc5d4c36c08a,hate,10-11-2020,negative,5
18067,b6f447e5-0a89-468a-8ad2-fd45676170d5,hate,20-12-2020,negative,5
18077,b6f447e5-0a89-468a-8ad2-fd45676170d5,hate,28-02-2021,negative,5
18090,b6f447e5-0a89-468a-8ad2-fd45676170d5,hate,03-02-2021,negative,5
18129,292051b5-b835-4a60-962a-bddf10da82bd,hate,06-03-2021,negative,5
18132,292051b5-b835-4a60-962a-bddf10da82bd,hate,18-09-2020,negative,5
18135,292051b5-b835-4a60-962a-bddf10da82bd,hate,25-12-2020,negative,5
18137,292051b5-b835-4a60-962a-bddf10da82bd,hate,01-03-2021,negative,5
18169,088e2e43-61a8-475f-a3e6-061f626b0f16,hate,18-12-2020,negative,5
18201,088e2e43-61a8-475f-a3e6-061f626b0f16,hate,07-06-2021,negative,5
18203,bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,hate,09-03-2021,negative,5
18221,bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,hate,30-04-2021,negative,5
18252,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,hate,28-09-2020,negative,5
18272,e0cb0394-c5b2-447a-a9f4-88604a3ec283,hate,10-06-2021,negative,5
18284,e0cb0394-c5b2-447a-a9f4-88604a3ec283,hate,02-11-2020,negative,5
18298,e0cb0394-c5b2-447a-a9f4-88604a3ec283,hate,11-10-2020,negative,5
18299,e0cb0394-c5b2-447a-a9f4-88604a3ec283,hate,28-08-2020,negative,5
18310,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,hate,09-02-2021,negative,5
18315,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,hate,02-04-2021,negative,5
18325,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,hate,01-09-2020,negative,5
18369,e17bade2-3175-49eb-92f4-7f2eac74147a,hate,26-10-2020,negative,5
18377,a048f504-f428-438d-bb91-f1ad562ff5f8,hate,10-12-2020,negative,5
18379,a048f504-f428-438d-bb91-f1ad562ff5f8,hate,26-10-2020,negative,5
18386,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,hate,30-06-2020,negative,5
18389,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,hate,08-03-2021,negative,5
18403,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,hate,20-10-2020,negative,5
18427,ef1ed168-7433-4233-ade8-95070d70a382,hate,31-07-2020,negative,5
18437,bb157107-088c-45aa-8d16-5c093a7471c6,hate,17-11-2020,negative,5
18438,bb157107-088c-45aa-8d16-5c093a7471c6,hate,09-01-2021,negative,5
18449,bb157107-088c-45aa-8d16-5c093a7471c6,hate,30-07-2020,negative,5
18469,79818849-98f9-4b6b-9be8-4ed4c1ad59a5,hate,07-11-2020,negative,5
18480,79818849-98f9-4b6b-9be8-4ed4c1ad59a5,hate,04-01-2021,negative,5
18500,79818849-98f9-4b6b-9be8-4ed4c1ad59a5,hate,28-07-2020,negative,5
18514,475541da-3402-4d0e-9df5-0da198f8fc9c,hate,04-12-2020,negative,5
18548,dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf,hate,24-11-2020,negative,5
18554,dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf,hate,31-10-2020,negative,5
18561,dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf,hate,01-11-2020,negative,5
18564,dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf,hate,02-07-2020,negative,5
18596,17e3a8c5-ecb6-445d-8b69-f8c202d08549,hate,30-06-2020,negative,5
18623,df06cdab-afc8-4965-9b10-c270b0cafedf,hate,19-03-2021,negative,5
18645,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,hate,04-08-2020,negative,5
18647,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,hate,24-07-2020,negative,5
18655,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,hate,13-04-2021,negative,5
18663,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,hate,23-09-2020,negative,5
18708,59523d44-6113-46a5-a85b-38de2ce7bfa1,hate,16-08-2020,negative,5
18729,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,hate,05-08-2020,negative,5
18739,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,hate,07-11-2020,negative,5
18833,25290b06-ca05-43eb-8e54-e345a41ddba7,hate,13-09-2020,negative,5
18840,25290b06-ca05-43eb-8e54-e345a41ddba7,hate,10-08-2020,negative,5
18844,25290b06-ca05-43eb-8e54-e345a41ddba7,hate,16-12-2020,negative,5
18849,25290b06-ca05-43eb-8e54-e345a41ddba7,hate,30-11-2020,negative,5
18855,25290b06-ca05-43eb-8e54-e345a41ddba7,hate,11-04-2021,negative,5
18861,0411a1da-97e1-44b6-945d-06b4682ba802,hate,18-02-2021,negative,5
18867,0411a1da-97e1-44b6-945d-06b4682ba802,hate,01-03-2021,negative,5
18906,ee18c383-1e7a-4507-9e78-1061da09143a,hate,25-07-2020,negative,5
18909,ee18c383-1e7a-4507-9e78-1061da09143a,hate,06-01-2021,negative,5
18929,ee18c383-1e7a-4507-9e78-1061da09143a,hate,29-01-2021,negative,5
19025,b15792cb-995f-473e-8372-5cbe88eb059b,hate,01-12-2020,negative,5
19037,b15792cb-995f-473e-8372-5cbe88eb059b,hate,01-05-2021,negative,5
19049,881d8944-8eeb-4439-b40c-9396a1e31f20,hate,13-07-2020,negative,5
19062,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,hate,25-03-2021,negative,5
19064,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,hate,07-05-2021,negative,5
19079,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,hate,25-02-2021,negative,5
19100,fea8d77c-fd0b-4678-868f-fbae567642f3,hate,04-12-2020,negative,5
19160,55f46794-426f-441b-bb60-53b5e6beebc5,hate,16-06-2021,negative,5
19166,55f46794-426f-441b-bb60-53b5e6beebc5,hate,30-10-2020,negative,5
19174,e61a1b04-17e4-4918-a637-ebfc59783ad0,hate,02-06-2021,negative,5
19180,e61a1b04-17e4-4918-a637-ebfc59783ad0,hate,14-11-2020,negative,5
19207,e61a1b04-17e4-4918-a637-ebfc59783ad0,hate,04-04-2021,negative,5
19221,343362dd-20e1-4b98-ad23-e3d8d497f98e,hate,13-08-2020,negative,5
19222,343362dd-20e1-4b98-ad23-e3d8d497f98e,hate,13-08-2020,negative,5
19230,343362dd-20e1-4b98-ad23-e3d8d497f98e,hate,23-08-2020,negative,5
19231,343362dd-20e1-4b98-ad23-e3d8d497f98e,hate,15-11-2020,negative,5
19263,f663d05c-74ce-424b-89f2-58009b0095fb,hate,06-03-2021,negative,5
19294,845fe8d4-bffc-485f-ae96-fd8fe9ea013d,hate,09-04-2021,negative,5
19295,845fe8d4-bffc-485f-ae96-fd8fe9ea013d,hate,28-01-2021,negative,5
19309,4c1ae4ba-078a-4720-aff0-817c7d549387,hate,22-11-2020,negative,5
19325,4c1ae4ba-078a-4720-aff0-817c7d549387,hate,27-07-2020,negative,5
19326,964173f3-7019-4758-9ab9-df71585aa965,hate,27-05-2021,negative,5
19365,fa60edda-2d32-42ab-905d-2f5de379c461,hate,22-10-2020,negative,5
19380,964a54b7-7dc7-40b0-bd94-9898b670f9cd,hate,25-11-2020,negative,5
19386,964a54b7-7dc7-40b0-bd94-9898b670f9cd,hate,05-07-2020,negative,5
19406,37331f8d-4fc5-42f6-a367-e59ccde67c45,hate,30-07-2020,negative,5
19452,cba3c646-6b10-43fe-a1af-a0276815288f,hate,06-12-2020,negative,5
19508,c48d7966-42f3-43a6-a0b7-0a2260ffa125,hate,30-11-2020,negative,5
19529,4bfc9824-aaeb-4695-8195-945686795b30,hate,21-01-2021,negative,5
19545,4bfc9824-aaeb-4695-8195-945686795b30,hate,30-08-2020,negative,5
19560,4bfc9824-aaeb-4695-8195-945686795b30,hate,19-11-2020,negative,5
19575,a168836d-7a74-41e2-a8ae-809fa556c8a0,hate,01-01-2021,negative,5
19577,a168836d-7a74-41e2-a8ae-809fa556c8a0,hate,22-01-2021,negative,5
19587,a168836d-7a74-41e2-a8ae-809fa556c8a0,hate,26-03-2021,negative,5
19590,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,hate,04-04-2021,negative,5
19619,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,hate,05-01-2021,negative,5
19624,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,hate,20-09-2020,negative,5
19636,0ac85d23-c8ba-49ed-bec1-493b960a88c0,hate,22-04-2021,negative,5
19650,0ac85d23-c8ba-49ed-bec1-493b960a88c0,hate,13-07-2020,negative,5
19651,0ac85d23-c8ba-49ed-bec1-493b960a88c0,hate,20-12-2020,negative,5
19658,0ac85d23-c8ba-49ed-bec1-493b960a88c0,hate,05-03-2021,negative,5
19664,0ac85d23-c8ba-49ed-bec1-493b960a88c0,hate,30-12-2020,negative,5
19688,ef619e47-1e88-4e0f-8d91-590cd9ecc137,hate,07-02-2021,negative,5
19719,f65dbde9-c8dc-4851-927e-964fa2e0908a,hate,15-12-2020,negative,5
19732,019b61f4-926c-438e-adaf-6119c5eab752,hate,03-01-2021,negative,5
19736,019b61f4-926c-438e-adaf-6119c5eab752,hate,05-12-2020,negative,5
19738,019b61f4-926c-438e-adaf-6119c5eab752,hate,08-05-2021,negative,5
19783,049c926f-9095-4bb2-a464-666a68257f61,hate,21-05-2021,negative,5
19792,5bf45fd3-6b4b-400c-a126-31b8576e1d70,hate,31-01-2021,negative,5
19809,8123c0ac-30b0-4a20-bebe-864b3a6b9e9a,hate,17-04-2021,negative,5
19834,724b9f31-8bdc-4152-b93f-4d3e457201ef,hate,28-12-2020,negative,5
19847,724b9f31-8bdc-4152-b93f-4d3e457201ef,hate,31-12-2020,negative,5
19849,724b9f31-8bdc-4152-b93f-4d3e457201ef,hate,26-08-2020,negative,5
19862,6aa06c00-d796-43c3-816d-70f21fe58f80,hate,21-03-2021,negative,5
19880,6aa06c00-d796-43c3-816d-70f21fe58f80,hate,28-03-2021,negative,5
19887,6aa06c00-d796-43c3-816d-70f21fe58f80,hate,23-11-2020,negative,5
19891,6aa06c00-d796-43c3-816d-70f21fe58f80,hate,12-07-2020,negative,5
19906,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,hate,22-09-2020,negative,5
19910,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,hate,15-02-2021,negative,5
19926,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,hate,27-12-2020,negative,5
19947,96ece45a-89e4-4cf8-b216-c860bf8e158e,hate,23-03-2021,negative,5
19955,96ece45a-89e4-4cf8-b216-c860bf8e158e,hate,17-11-2020,negative,5
19976,96ece45a-89e4-4cf8-b216-c860bf8e158e,hate,08-05-2021,negative,5
19987,5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,hate,25-09-2020,negative,5
20002,5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,hate,25-11-2020,negative,5
20004,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,hate,11-02-2021,negative,5
20015,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,hate,21-06-2020,negative,5
20019,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,hate,09-05-2021,negative,5
20041,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,hate,06-11-2020,negative,5
20042,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,hate,04-04-2021,negative,5
20043,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,hate,19-03-2021,negative,5
20072,4dd4da35-453e-466d-95ca-b1a7710fac1f,hate,17-01-2021,negative,5
20130,1bbfe52f-37e2-4874-8422-161a60b331e1,hate,21-02-2021,negative,5
20150,1bbfe52f-37e2-4874-8422-161a60b331e1,hate,02-12-2020,negative,5
20156,94f8ffbb-d888-4713-8cdd-ea57466d88b2,hate,18-11-2020,negative,5
20159,94f8ffbb-d888-4713-8cdd-ea57466d88b2,hate,29-08-2020,negative,5
20174,6e71ed3d-3fba-4bd1-8de7-2798dec6431e,hate,16-03-2021,negative,5
20198,c3d1c36d-2ad9-45ce-be49-51c103351e62,hate,04-04-2021,negative,5
20203,c3d1c36d-2ad9-45ce-be49-51c103351e62,hate,16-09-2020,negative,5
20214,c3d1c36d-2ad9-45ce-be49-51c103351e62,hate,14-10-2020,negative,5
20217,c3d1c36d-2ad9-45ce-be49-51c103351e62,hate,18-06-2021,negative,5
20249,b38723f3-878c-4308-b173-14f03639d9b8,hate,28-10-2020,negative,5
20256,b38723f3-878c-4308-b173-14f03639d9b8,hate,04-05-2021,negative,5
20264,b38723f3-878c-4308-b173-14f03639d9b8,hate,11-10-2020,negative,5
20297,942c5154-791e-47c0-bfad-264a3d6296eb,hate,06-05-2021,negative,5
20329,e1eb9e92-2e08-48b0-8be7-a2a98048aa08,hate,26-10-2020,negative,5
20330,e1eb9e92-2e08-48b0-8be7-a2a98048aa08,hate,20-06-2020,negative,5
20348,44eab5ca-b4a4-46c4-977d-197a78551861,hate,04-06-2021,negative,5
20356,a739e02a-5d83-4e0e-b306-740652cf700a,hate,11-06-2021,negative,5
20368,a739e02a-5d83-4e0e-b306-740652cf700a,hate,20-08-2020,negative,5
20383,a739e02a-5d83-4e0e-b306-740652cf700a,hate,27-05-2021,negative,5
20391,a739e02a-5d83-4e0e-b306-740652cf700a,hate,23-10-2020,negative,5
20393,a739e02a-5d83-4e0e-b306-740652cf700a,hate,30-12-2020,negative,5
20400,004e820e-49c3-4ba2-9d02-62db0065410c,hate,08-04-2021,negative,5
20403,7cace87f-53ff-40c0-99f5-abbc5b8f86d6,hate,22-10-2020,negative,5
20415,7cace87f-53ff-40c0-99f5-abbc5b8f86d6,hate,30-06-2020,negative,5
20418,7cace87f-53ff-40c0-99f5-abbc5b8f86d6,hate,28-02-2021,negative,5
20427,7cace87f-53ff-40c0-99f5-abbc5b8f86d6,hate,04-07-2020,negative,5
20447,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,hate,05-06-2021,negative,5
20486,c9b2829f-278c-4acd-a895-cf0bd337d36f,hate,15-03-2021,negative,5
20504,c9b2829f-278c-4acd-a895-cf0bd337d36f,hate,30-11-2020,negative,5
20536,a861f7e7-b2f5-4d86-966c-7503c8faaeca,hate,15-04-2021,negative,5
20580,56b0b1ab-a07c-4379-b699-80ccc8689c85,hate,27-09-2020,negative,5
20583,56b0b1ab-a07c-4379-b699-80ccc8689c85,hate,21-04-2021,negative,5
20597,56b0b1ab-a07c-4379-b699-80ccc8689c85,hate,26-02-2021,negative,5
20619,6c8d057d-756a-41dd-afef-bf73adffbdf4,hate,08-07-2020,negative,5
20623,6c8d057d-756a-41dd-afef-bf73adffbdf4,hate,08-07-2020,negative,5
20636,6c8d057d-756a-41dd-afef-bf73adffbdf4,hate,11-10-2020,negative,5
20639,6c8d057d-756a-41dd-afef-bf73adffbdf4,hate,16-11-2020,negative,5
20666,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,hate,18-01-2021,negative,5
